Start date/time,End date/time,Price Germany/Luxembourg [Euro/MWh]
"Aug 17, 2024 11:00 AM","Aug 17, 2024 12:00 PM",54.28
"Aug 17, 2024 12:00 PM","Aug 17, 2024 1:00 PM",46.93
"Aug 17, 2024 1:00 PM","Aug 17, 2024 2:00 PM",40.71
"Aug 17, 2024 2:00 PM","Aug 17, 2024 3:00 PM",39.43
"Aug 17, 2024 3:00 PM","Aug 17, 2024 4:00 PM",39.56
"Aug 17, 2024 4:00 PM","Aug 17, 2024 5:00 PM",59.09
"Aug 17, 2024 5:00 PM","Aug 17, 2024 6:00 PM",88.4
"Aug 17, 2024 6:00 PM","Aug 17, 2024 7:00 PM",119.68
"Aug 17, 2024 7:00 PM","Aug 17, 2024 8:00 PM",140.56
"Aug 17, 2024 8:00 PM","Aug 17, 2024 9:00 PM",149.18
"Aug 17, 2024 9:00 PM","Aug 17, 2024 10:00 PM",126.98
"Aug 17, 2024 10:00 PM","Aug 17, 2024 11:00 PM",116.7
"Aug 17, 2024 11:00 PM","Aug 18, 2024 12:00 AM",105.82
"Aug 18, 2024 12:00 AM","Aug 18, 2024 1:00 AM",111.82
"Aug 18, 2024 1:00 AM","Aug 18, 2024 2:00 AM",112.8
"Aug 18, 2024 2:00 AM","Aug 18, 2024 3:00 AM",106.17
"Aug 18, 2024 3:00 AM","Aug 18, 2024 4:00 AM",106.22
"Aug 18, 2024 4:00 AM","Aug 18, 2024 5:00 AM",104.75
"Aug 18, 2024 5:00 AM","Aug 18, 2024 6:00 AM",104.97
"Aug 18, 2024 6:00 AM","Aug 18, 2024 7:00 AM",99.53
"Aug 18, 2024 7:00 AM","Aug 18, 2024 8:00 AM",95.2
"Aug 18, 2024 8:00 AM","Aug 18, 2024 9:00 AM",88.2
"Aug 18, 2024 9:00 AM","Aug 18, 2024 10:00 AM",82.32
"Aug 18, 2024 10:00 AM","Aug 18, 2024 11:00 AM",72.12
"Aug 18, 2024 11:00 AM","Aug 18, 2024 12:00 PM",72.52
"Aug 18, 2024 12:00 PM","Aug 18, 2024 1:00 PM",66.03
"Aug 18, 2024 1:00 PM","Aug 18, 2024 2:00 PM",33.64
"Aug 18, 2024 2:00 PM","Aug 18, 2024 3:00 PM",17.72
"Aug 18, 2024 3:00 PM","Aug 18, 2024 4:00 PM",51.28
"Aug 18, 2024 4:00 PM","Aug 18, 2024 5:00 PM",69.86
"Aug 18, 2024 5:00 PM","Aug 18, 2024 6:00 PM",82.39
"Aug 18, 2024 6:00 PM","Aug 18, 2024 7:00 PM",93.85
"Aug 18, 2024 7:00 PM","Aug 18, 2024 8:00 PM",109.93
"Aug 18, 2024 8:00 PM","Aug 18, 2024 9:00 PM",115.68
"Aug 18, 2024 9:00 PM","Aug 18, 2024 10:00 PM",109.83
"Aug 18, 2024 10:00 PM","Aug 18, 2024 11:00 PM",111.4
"Aug 18, 2024 11:00 PM","Aug 19, 2024 12:00 AM",99.45
"Aug 19, 2024 12:00 AM","Aug 19, 2024 1:00 AM",97.39
"Aug 19, 2024 1:00 AM","Aug 19, 2024 2:00 AM",90.1
"Aug 19, 2024 2:00 AM","Aug 19, 2024 3:00 AM",88.7
"Aug 19, 2024 3:00 AM","Aug 19, 2024 4:00 AM",84.86
"Aug 19, 2024 4:00 AM","Aug 19, 2024 5:00 AM",84.5
"Aug 19, 2024 5:00 AM","Aug 19, 2024 6:00 AM",87.97
"Aug 19, 2024 6:00 AM","Aug 19, 2024 7:00 AM",129
"Aug 19, 2024 7:00 AM","Aug 19, 2024 8:00 AM",152.33
"Aug 19, 2024 8:00 AM","Aug 19, 2024 9:00 AM",129.6
"Aug 19, 2024 9:00 AM","Aug 19, 2024 10:00 AM",112.58
"Aug 19, 2024 10:00 AM","Aug 19, 2024 11:00 AM",96.9
"Aug 19, 2024 11:00 AM","Aug 19, 2024 12:00 PM",89.74
"Aug 19, 2024 12:00 PM","Aug 19, 2024 1:00 PM",84.38
"Aug 19, 2024 1:00 PM","Aug 19, 2024 2:00 PM",78.87
"Aug 19, 2024 2:00 PM","Aug 19, 2024 3:00 PM",80.21
"Aug 19, 2024 3:00 PM","Aug 19, 2024 4:00 PM",79.9
"Aug 19, 2024 4:00 PM","Aug 19, 2024 5:00 PM",84.05
"Aug 19, 2024 5:00 PM","Aug 19, 2024 6:00 PM",100.7
"Aug 19, 2024 6:00 PM","Aug 19, 2024 7:00 PM",113.97
"Aug 19, 2024 7:00 PM","Aug 19, 2024 8:00 PM",200
"Aug 19, 2024 8:00 PM","Aug 19, 2024 9:00 PM",203.83
"Aug 19, 2024 9:00 PM","Aug 19, 2024 10:00 PM",140.11
"Aug 19, 2024 10:00 PM","Aug 19, 2024 11:00 PM",100.82
"Aug 19, 2024 11:00 PM","Aug 20, 2024 12:00 AM",86.2
"Aug 20, 2024 12:00 AM","Aug 20, 2024 1:00 AM",93.6
"Aug 20, 2024 1:00 AM","Aug 20, 2024 2:00 AM",89.55
"Aug 20, 2024 2:00 AM","Aug 20, 2024 3:00 AM",88.5
"Aug 20, 2024 3:00 AM","Aug 20, 2024 4:00 AM",89.31
"Aug 20, 2024 4:00 AM","Aug 20, 2024 5:00 AM",86.19
"Aug 20, 2024 5:00 AM","Aug 20, 2024 6:00 AM",89.97
"Aug 20, 2024 6:00 AM","Aug 20, 2024 7:00 AM",123.06
"Aug 20, 2024 7:00 AM","Aug 20, 2024 8:00 AM",133.23
"Aug 20, 2024 8:00 AM","Aug 20, 2024 9:00 AM",122.97
"Aug 20, 2024 9:00 AM","Aug 20, 2024 10:00 AM",103.09
"Aug 20, 2024 10:00 AM","Aug 20, 2024 11:00 AM",75.01
"Aug 20, 2024 11:00 AM","Aug 20, 2024 12:00 PM",50.13
"Aug 20, 2024 12:00 PM","Aug 20, 2024 1:00 PM",37.69
"Aug 20, 2024 1:00 PM","Aug 20, 2024 2:00 PM",18.22
"Aug 20, 2024 2:00 PM","Aug 20, 2024 3:00 PM",20.36
"Aug 20, 2024 3:00 PM","Aug 20, 2024 4:00 PM",48.9
"Aug 20, 2024 4:00 PM","Aug 20, 2024 5:00 PM",82.15
"Aug 20, 2024 5:00 PM","Aug 20, 2024 6:00 PM",104.5
"Aug 20, 2024 6:00 PM","Aug 20, 2024 7:00 PM",118.07
"Aug 20, 2024 7:00 PM","Aug 20, 2024 8:00 PM",158.81
"Aug 20, 2024 8:00 PM","Aug 20, 2024 9:00 PM",154.71
"Aug 20, 2024 9:00 PM","Aug 20, 2024 10:00 PM",120.89
"Aug 20, 2024 10:00 PM","Aug 20, 2024 11:00 PM",103.82
"Aug 20, 2024 11:00 PM","Aug 21, 2024 12:00 AM",97.96
"Aug 21, 2024 12:00 AM","Aug 21, 2024 1:00 AM",87.36
"Aug 21, 2024 1:00 AM","Aug 21, 2024 2:00 AM",82
"Aug 21, 2024 2:00 AM","Aug 21, 2024 3:00 AM",65.93
"Aug 21, 2024 3:00 AM","Aug 21, 2024 4:00 AM",56.09
"Aug 21, 2024 4:00 AM","Aug 21, 2024 5:00 AM",60.42
"Aug 21, 2024 5:00 AM","Aug 21, 2024 6:00 AM",59.95
"Aug 21, 2024 6:00 AM","Aug 21, 2024 7:00 AM",81.3
"Aug 21, 2024 7:00 AM","Aug 21, 2024 8:00 AM",85.92
"Aug 21, 2024 8:00 AM","Aug 21, 2024 9:00 AM",87.38
"Aug 21, 2024 9:00 AM","Aug 21, 2024 10:00 AM",53.16
"Aug 21, 2024 10:00 AM","Aug 21, 2024 11:00 AM",0.16
"Aug 21, 2024 11:00 AM","Aug 21, 2024 12:00 PM",-4.95
"Aug 21, 2024 12:00 PM","Aug 21, 2024 1:00 PM",-13.01
"Aug 21, 2024 1:00 PM","Aug 21, 2024 2:00 PM",-20.32
"Aug 21, 2024 2:00 PM","Aug 21, 2024 3:00 PM",-21.28
"Aug 21, 2024 3:00 PM","Aug 21, 2024 4:00 PM",-16.05
"Aug 21, 2024 4:00 PM","Aug 21, 2024 5:00 PM",-12.64
"Aug 21, 2024 5:00 PM","Aug 21, 2024 6:00 PM",2.01
"Aug 21, 2024 6:00 PM","Aug 21, 2024 7:00 PM",67.26
"Aug 21, 2024 7:00 PM","Aug 21, 2024 8:00 PM",101.89
"Aug 21, 2024 8:00 PM","Aug 21, 2024 9:00 PM",140.35
"Aug 21, 2024 9:00 PM","Aug 21, 2024 10:00 PM",130.96
"Aug 21, 2024 10:00 PM","Aug 21, 2024 11:00 PM",103.42
"Aug 21, 2024 11:00 PM","Aug 22, 2024 12:00 AM",85.65
"Aug 22, 2024 12:00 AM","Aug 22, 2024 1:00 AM",78.94
"Aug 22, 2024 1:00 AM","Aug 22, 2024 2:00 AM",73.04
"Aug 22, 2024 2:00 AM","Aug 22, 2024 3:00 AM",80.46
"Aug 22, 2024 3:00 AM","Aug 22, 2024 4:00 AM",80.17
"Aug 22, 2024 4:00 AM","Aug 22, 2024 5:00 AM",70.23
"Aug 22, 2024 5:00 AM","Aug 22, 2024 6:00 AM",85.42
"Aug 22, 2024 6:00 AM","Aug 22, 2024 7:00 AM",99.95
"Aug 22, 2024 7:00 AM","Aug 22, 2024 8:00 AM",129.46
"Aug 22, 2024 8:00 AM","Aug 22, 2024 9:00 AM",113.05
"Aug 22, 2024 9:00 AM","Aug 22, 2024 10:00 AM",73.1
"Aug 22, 2024 10:00 AM","Aug 22, 2024 11:00 AM",14.8
"Aug 22, 2024 11:00 AM","Aug 22, 2024 12:00 PM",0
"Aug 22, 2024 12:00 PM","Aug 22, 2024 1:00 PM",-0.38
"Aug 22, 2024 1:00 PM","Aug 22, 2024 2:00 PM",-2.56
"Aug 22, 2024 2:00 PM","Aug 22, 2024 3:00 PM",-1.51
"Aug 22, 2024 3:00 PM","Aug 22, 2024 4:00 PM",-4.35
"Aug 22, 2024 4:00 PM","Aug 22, 2024 5:00 PM",-0.09
"Aug 22, 2024 5:00 PM","Aug 22, 2024 6:00 PM",24.89
"Aug 22, 2024 6:00 PM","Aug 22, 2024 7:00 PM",89.46
"Aug 22, 2024 7:00 PM","Aug 22, 2024 8:00 PM",112.74
"Aug 22, 2024 8:00 PM","Aug 22, 2024 9:00 PM",111.5
"Aug 22, 2024 9:00 PM","Aug 22, 2024 10:00 PM",109.99
"Aug 22, 2024 10:00 PM","Aug 22, 2024 11:00 PM",95.48
"Aug 22, 2024 11:00 PM","Aug 23, 2024 12:00 AM",79.22
"Aug 23, 2024 12:00 AM","Aug 23, 2024 1:00 AM",51.9
"Aug 23, 2024 1:00 AM","Aug 23, 2024 2:00 AM",45.87
"Aug 23, 2024 2:00 AM","Aug 23, 2024 3:00 AM",38.51
"Aug 23, 2024 3:00 AM","Aug 23, 2024 4:00 AM",26.36
"Aug 23, 2024 4:00 AM","Aug 23, 2024 5:00 AM",26.48
"Aug 23, 2024 5:00 AM","Aug 23, 2024 6:00 AM",30.59
"Aug 23, 2024 6:00 AM","Aug 23, 2024 7:00 AM",64.22
"Aug 23, 2024 7:00 AM","Aug 23, 2024 8:00 AM",60.63
"Aug 23, 2024 8:00 AM","Aug 23, 2024 9:00 AM",43.64
"Aug 23, 2024 9:00 AM","Aug 23, 2024 10:00 AM",4.06
"Aug 23, 2024 10:00 AM","Aug 23, 2024 11:00 AM",-0.01
"Aug 23, 2024 11:00 AM","Aug 23, 2024 12:00 PM",-3.97
"Aug 23, 2024 12:00 PM","Aug 23, 2024 1:00 PM",-9.54
"Aug 23, 2024 1:00 PM","Aug 23, 2024 2:00 PM",-15.32
"Aug 23, 2024 2:00 PM","Aug 23, 2024 3:00 PM",-16.55
"Aug 23, 2024 3:00 PM","Aug 23, 2024 4:00 PM",-10.15
"Aug 23, 2024 4:00 PM","Aug 23, 2024 5:00 PM",-9.18
"Aug 23, 2024 5:00 PM","Aug 23, 2024 6:00 PM",-0.03
"Aug 23, 2024 6:00 PM","Aug 23, 2024 7:00 PM",50.2
"Aug 23, 2024 7:00 PM","Aug 23, 2024 8:00 PM",99.53
"Aug 23, 2024 8:00 PM","Aug 23, 2024 9:00 PM",118.57
"Aug 23, 2024 9:00 PM","Aug 23, 2024 10:00 PM",123.15
"Aug 23, 2024 10:00 PM","Aug 23, 2024 11:00 PM",119.54
"Aug 23, 2024 11:00 PM","Aug 24, 2024 12:00 AM",100.5
"Aug 24, 2024 12:00 AM","Aug 24, 2024 1:00 AM",110.45
"Aug 24, 2024 1:00 AM","Aug 24, 2024 2:00 AM",103.78
"Aug 24, 2024 2:00 AM","Aug 24, 2024 3:00 AM",100.42
"Aug 24, 2024 3:00 AM","Aug 24, 2024 4:00 AM",100.28
"Aug 24, 2024 4:00 AM","Aug 24, 2024 5:00 AM",100.9
"Aug 24, 2024 5:00 AM","Aug 24, 2024 6:00 AM",105.4
"Aug 24, 2024 6:00 AM","Aug 24, 2024 7:00 AM",101.02
"Aug 24, 2024 7:00 AM","Aug 24, 2024 8:00 AM",102.23
"Aug 24, 2024 8:00 AM","Aug 24, 2024 9:00 AM",76.22
"Aug 24, 2024 9:00 AM","Aug 24, 2024 10:00 AM",15
"Aug 24, 2024 10:00 AM","Aug 24, 2024 11:00 AM",-0.03
"Aug 24, 2024 11:00 AM","Aug 24, 2024 12:00 PM",-6.85
"Aug 24, 2024 12:00 PM","Aug 24, 2024 1:00 PM",-18.68
"Aug 24, 2024 1:00 PM","Aug 24, 2024 2:00 PM",-40.09
"Aug 24, 2024 2:00 PM","Aug 24, 2024 3:00 PM",-44.18
"Aug 24, 2024 3:00 PM","Aug 24, 2024 4:00 PM",-27.64
"Aug 24, 2024 4:00 PM","Aug 24, 2024 5:00 PM",-8.15
"Aug 24, 2024 5:00 PM","Aug 24, 2024 6:00 PM",-0.99
"Aug 24, 2024 6:00 PM","Aug 24, 2024 7:00 PM",71.68
"Aug 24, 2024 7:00 PM","Aug 24, 2024 8:00 PM",91.52
"Aug 24, 2024 8:00 PM","Aug 24, 2024 9:00 PM",80.08
"Aug 24, 2024 9:00 PM","Aug 24, 2024 10:00 PM",68.91
"Aug 24, 2024 10:00 PM","Aug 24, 2024 11:00 PM",64.14
"Aug 24, 2024 11:00 PM","Aug 25, 2024 12:00 AM",50
"Aug 25, 2024 12:00 AM","Aug 25, 2024 1:00 AM",0.37
"Aug 25, 2024 1:00 AM","Aug 25, 2024 2:00 AM",-0.02
"Aug 25, 2024 2:00 AM","Aug 25, 2024 3:00 AM",-0.34
"Aug 25, 2024 3:00 AM","Aug 25, 2024 4:00 AM",-1
"Aug 25, 2024 4:00 AM","Aug 25, 2024 5:00 AM",-0.89
"Aug 25, 2024 5:00 AM","Aug 25, 2024 6:00 AM",-0.42
"Aug 25, 2024 6:00 AM","Aug 25, 2024 7:00 AM",-0.05
"Aug 25, 2024 7:00 AM","Aug 25, 2024 8:00 AM",-0.01
"Aug 25, 2024 8:00 AM","Aug 25, 2024 9:00 AM",-0.01
"Aug 25, 2024 9:00 AM","Aug 25, 2024 10:00 AM",-1.39
"Aug 25, 2024 10:00 AM","Aug 25, 2024 11:00 AM",-6.07
"Aug 25, 2024 11:00 AM","Aug 25, 2024 12:00 PM",-10.1
"Aug 25, 2024 12:00 PM","Aug 25, 2024 1:00 PM",-15.5
"Aug 25, 2024 1:00 PM","Aug 25, 2024 2:00 PM",-20.01
"Aug 25, 2024 2:00 PM","Aug 25, 2024 3:00 PM",-19.83
"Aug 25, 2024 3:00 PM","Aug 25, 2024 4:00 PM",-10.15
"Aug 25, 2024 4:00 PM","Aug 25, 2024 5:00 PM",-5.01
"Aug 25, 2024 5:00 PM","Aug 25, 2024 6:00 PM",1
"Aug 25, 2024 6:00 PM","Aug 25, 2024 7:00 PM",87.04
"Aug 25, 2024 7:00 PM","Aug 25, 2024 8:00 PM",110
"Aug 25, 2024 8:00 PM","Aug 25, 2024 9:00 PM",119.45
"Aug 25, 2024 9:00 PM","Aug 25, 2024 10:00 PM",105.49
"Aug 25, 2024 10:00 PM","Aug 25, 2024 11:00 PM",99.7
"Aug 25, 2024 11:00 PM","Aug 26, 2024 12:00 AM",92.48
"Aug 26, 2024 12:00 AM","Aug 26, 2024 1:00 AM",92.75
"Aug 26, 2024 1:00 AM","Aug 26, 2024 2:00 AM",85.65
"Aug 26, 2024 2:00 AM","Aug 26, 2024 3:00 AM",80.94
"Aug 26, 2024 3:00 AM","Aug 26, 2024 4:00 AM",83.36
"Aug 26, 2024 4:00 AM","Aug 26, 2024 5:00 AM",82.43
"Aug 26, 2024 5:00 AM","Aug 26, 2024 6:00 AM",83.48
"Aug 26, 2024 6:00 AM","Aug 26, 2024 7:00 AM",113.11
"Aug 26, 2024 7:00 AM","Aug 26, 2024 8:00 AM",153.69
"Aug 26, 2024 8:00 AM","Aug 26, 2024 9:00 AM",130.97
"Aug 26, 2024 9:00 AM","Aug 26, 2024 10:00 AM",98.93
"Aug 26, 2024 10:00 AM","Aug 26, 2024 11:00 AM",77
"Aug 26, 2024 11:00 AM","Aug 26, 2024 12:00 PM",65.31
"Aug 26, 2024 12:00 PM","Aug 26, 2024 1:00 PM",23.07
"Aug 26, 2024 1:00 PM","Aug 26, 2024 2:00 PM",17.55
"Aug 26, 2024 2:00 PM","Aug 26, 2024 3:00 PM",42.88
"Aug 26, 2024 3:00 PM","Aug 26, 2024 4:00 PM",71.05
"Aug 26, 2024 4:00 PM","Aug 26, 2024 5:00 PM",88
"Aug 26, 2024 5:00 PM","Aug 26, 2024 6:00 PM",99.47
"Aug 26, 2024 6:00 PM","Aug 26, 2024 7:00 PM",116.82
"Aug 26, 2024 7:00 PM","Aug 26, 2024 8:00 PM",190.31
"Aug 26, 2024 8:00 PM","Aug 26, 2024 9:00 PM",231.06
"Aug 26, 2024 9:00 PM","Aug 26, 2024 10:00 PM",143.82
"Aug 26, 2024 10:00 PM","Aug 26, 2024 11:00 PM",110.86
"Aug 26, 2024 11:00 PM","Aug 27, 2024 12:00 AM",107.54
"Aug 27, 2024 12:00 AM","Aug 27, 2024 1:00 AM",98.41
"Aug 27, 2024 1:00 AM","Aug 27, 2024 2:00 AM",89.91
"Aug 27, 2024 2:00 AM","Aug 27, 2024 3:00 AM",86.45
"Aug 27, 2024 3:00 AM","Aug 27, 2024 4:00 AM",87.3
"Aug 27, 2024 4:00 AM","Aug 27, 2024 5:00 AM",89.1
"Aug 27, 2024 5:00 AM","Aug 27, 2024 6:00 AM",100.16
"Aug 27, 2024 6:00 AM","Aug 27, 2024 7:00 AM",125.76
"Aug 27, 2024 7:00 AM","Aug 27, 2024 8:00 AM",137.99
"Aug 27, 2024 8:00 AM","Aug 27, 2024 9:00 AM",116.01
"Aug 27, 2024 9:00 AM","Aug 27, 2024 10:00 AM",89.94
"Aug 27, 2024 10:00 AM","Aug 27, 2024 11:00 AM",73.72
"Aug 27, 2024 11:00 AM","Aug 27, 2024 12:00 PM",29.13
"Aug 27, 2024 12:00 PM","Aug 27, 2024 1:00 PM",5.07
"Aug 27, 2024 1:00 PM","Aug 27, 2024 2:00 PM",1.18
"Aug 27, 2024 2:00 PM","Aug 27, 2024 3:00 PM",2.33
"Aug 27, 2024 3:00 PM","Aug 27, 2024 4:00 PM",23.45
"Aug 27, 2024 4:00 PM","Aug 27, 2024 5:00 PM",52.5
"Aug 27, 2024 5:00 PM","Aug 27, 2024 6:00 PM",88.71
"Aug 27, 2024 6:00 PM","Aug 27, 2024 7:00 PM",116.06
"Aug 27, 2024 7:00 PM","Aug 27, 2024 8:00 PM",232.25
"Aug 27, 2024 8:00 PM","Aug 27, 2024 9:00 PM",217.92
"Aug 27, 2024 9:00 PM","Aug 27, 2024 10:00 PM",120.52
"Aug 27, 2024 10:00 PM","Aug 27, 2024 11:00 PM",105.21
"Aug 27, 2024 11:00 PM","Aug 28, 2024 12:00 AM",92.47
"Aug 28, 2024 12:00 AM","Aug 28, 2024 1:00 AM",90.47
"Aug 28, 2024 1:00 AM","Aug 28, 2024 2:00 AM",91.31
"Aug 28, 2024 2:00 AM","Aug 28, 2024 3:00 AM",87.48
"Aug 28, 2024 3:00 AM","Aug 28, 2024 4:00 AM",89.2
"Aug 28, 2024 4:00 AM","Aug 28, 2024 5:00 AM",91.74
"Aug 28, 2024 5:00 AM","Aug 28, 2024 6:00 AM",92.35
"Aug 28, 2024 6:00 AM","Aug 28, 2024 7:00 AM",114.99
"Aug 28, 2024 7:00 AM","Aug 28, 2024 8:00 AM",128.57
"Aug 28, 2024 8:00 AM","Aug 28, 2024 9:00 AM",121
"Aug 28, 2024 9:00 AM","Aug 28, 2024 10:00 AM",105.4
"Aug 28, 2024 10:00 AM","Aug 28, 2024 11:00 AM",87.56
"Aug 28, 2024 11:00 AM","Aug 28, 2024 12:00 PM",68.78
"Aug 28, 2024 12:00 PM","Aug 28, 2024 1:00 PM",35.14
"Aug 28, 2024 1:00 PM","Aug 28, 2024 2:00 PM",10.4
"Aug 28, 2024 2:00 PM","Aug 28, 2024 3:00 PM",8.17
"Aug 28, 2024 3:00 PM","Aug 28, 2024 4:00 PM",54.84
"Aug 28, 2024 4:00 PM","Aug 28, 2024 5:00 PM",78.56
"Aug 28, 2024 5:00 PM","Aug 28, 2024 6:00 PM",92.37
"Aug 28, 2024 6:00 PM","Aug 28, 2024 7:00 PM",111.57
"Aug 28, 2024 7:00 PM","Aug 28, 2024 8:00 PM",201.91
"Aug 28, 2024 8:00 PM","Aug 28, 2024 9:00 PM",204.03
"Aug 28, 2024 9:00 PM","Aug 28, 2024 10:00 PM",124.84
"Aug 28, 2024 10:00 PM","Aug 28, 2024 11:00 PM",111.76
"Aug 28, 2024 11:00 PM","Aug 29, 2024 12:00 AM",99.7
"Aug 29, 2024 12:00 AM","Aug 29, 2024 1:00 AM",93.53
"Aug 29, 2024 1:00 AM","Aug 29, 2024 2:00 AM",93.98
"Aug 29, 2024 2:00 AM","Aug 29, 2024 3:00 AM",89.81
"Aug 29, 2024 3:00 AM","Aug 29, 2024 4:00 AM",88.68
"Aug 29, 2024 4:00 AM","Aug 29, 2024 5:00 AM",89.37
"Aug 29, 2024 5:00 AM","Aug 29, 2024 6:00 AM",101.23
"Aug 29, 2024 6:00 AM","Aug 29, 2024 7:00 AM",125.46
"Aug 29, 2024 7:00 AM","Aug 29, 2024 8:00 AM",134.47
"Aug 29, 2024 8:00 AM","Aug 29, 2024 9:00 AM",126.24
"Aug 29, 2024 9:00 AM","Aug 29, 2024 10:00 AM",108.71
"Aug 29, 2024 10:00 AM","Aug 29, 2024 11:00 AM",92.19
"Aug 29, 2024 11:00 AM","Aug 29, 2024 12:00 PM",84.4
"Aug 29, 2024 12:00 PM","Aug 29, 2024 1:00 PM",65.78
"Aug 29, 2024 1:00 PM","Aug 29, 2024 2:00 PM",45.25
"Aug 29, 2024 2:00 PM","Aug 29, 2024 3:00 PM",51.32
"Aug 29, 2024 3:00 PM","Aug 29, 2024 4:00 PM",79.45
"Aug 29, 2024 4:00 PM","Aug 29, 2024 5:00 PM",90.15
"Aug 29, 2024 5:00 PM","Aug 29, 2024 6:00 PM",105.38
"Aug 29, 2024 6:00 PM","Aug 29, 2024 7:00 PM",123.51
"Aug 29, 2024 7:00 PM","Aug 29, 2024 8:00 PM",227.49
"Aug 29, 2024 8:00 PM","Aug 29, 2024 9:00 PM",289.27
"Aug 29, 2024 9:00 PM","Aug 29, 2024 10:00 PM",169.09
"Aug 29, 2024 10:00 PM","Aug 29, 2024 11:00 PM",125
"Aug 29, 2024 11:00 PM","Aug 30, 2024 12:00 AM",110.1
"Aug 30, 2024 12:00 AM","Aug 30, 2024 1:00 AM",109.88
"Aug 30, 2024 1:00 AM","Aug 30, 2024 2:00 AM",100.3
"Aug 30, 2024 2:00 AM","Aug 30, 2024 3:00 AM",93.53
"Aug 30, 2024 3:00 AM","Aug 30, 2024 4:00 AM",93.28
"Aug 30, 2024 4:00 AM","Aug 30, 2024 5:00 AM",97.62
"Aug 30, 2024 5:00 AM","Aug 30, 2024 6:00 AM",107.37
"Aug 30, 2024 6:00 AM","Aug 30, 2024 7:00 AM",136.83
"Aug 30, 2024 7:00 AM","Aug 30, 2024 8:00 AM",151.06
"Aug 30, 2024 8:00 AM","Aug 30, 2024 9:00 AM",133.55
"Aug 30, 2024 9:00 AM","Aug 30, 2024 10:00 AM",113.7
"Aug 30, 2024 10:00 AM","Aug 30, 2024 11:00 AM",98.24
"Aug 30, 2024 11:00 AM","Aug 30, 2024 12:00 PM",89.95
"Aug 30, 2024 12:00 PM","Aug 30, 2024 1:00 PM",86.13
"Aug 30, 2024 1:00 PM","Aug 30, 2024 2:00 PM",80.2
"Aug 30, 2024 2:00 PM","Aug 30, 2024 3:00 PM",79.08
"Aug 30, 2024 3:00 PM","Aug 30, 2024 4:00 PM",81.98
"Aug 30, 2024 4:00 PM","Aug 30, 2024 5:00 PM",86.35
"Aug 30, 2024 5:00 PM","Aug 30, 2024 6:00 PM",101.96
"Aug 30, 2024 6:00 PM","Aug 30, 2024 7:00 PM",119.99
"Aug 30, 2024 7:00 PM","Aug 30, 2024 8:00 PM",156.11
"Aug 30, 2024 8:00 PM","Aug 30, 2024 9:00 PM",137.29
"Aug 30, 2024 9:00 PM","Aug 30, 2024 10:00 PM",112.71
"Aug 30, 2024 10:00 PM","Aug 30, 2024 11:00 PM",96.83
"Aug 30, 2024 11:00 PM","Aug 31, 2024 12:00 AM",95.36
"Aug 31, 2024 12:00 AM","Aug 31, 2024 1:00 AM",107.67
"Aug 31, 2024 1:00 AM","Aug 31, 2024 2:00 AM",105.44
"Aug 31, 2024 2:00 AM","Aug 31, 2024 3:00 AM",102.06
"Aug 31, 2024 3:00 AM","Aug 31, 2024 4:00 AM",99.04
"Aug 31, 2024 4:00 AM","Aug 31, 2024 5:00 AM",96.65
"Aug 31, 2024 5:00 AM","Aug 31, 2024 6:00 AM",98.07
"Aug 31, 2024 6:00 AM","Aug 31, 2024 7:00 AM",109.97
"Aug 31, 2024 7:00 AM","Aug 31, 2024 8:00 AM",110.75
"Aug 31, 2024 8:00 AM","Aug 31, 2024 9:00 AM",109.97
"Aug 31, 2024 9:00 AM","Aug 31, 2024 10:00 AM",84.92
"Aug 31, 2024 10:00 AM","Aug 31, 2024 11:00 AM",60.13
"Aug 31, 2024 11:00 AM","Aug 31, 2024 12:00 PM",18.34
"Aug 31, 2024 12:00 PM","Aug 31, 2024 1:00 PM",0.47
"Aug 31, 2024 1:00 PM","Aug 31, 2024 2:00 PM",-0.59
"Aug 31, 2024 2:00 PM","Aug 31, 2024 3:00 PM",-0.8
"Aug 31, 2024 3:00 PM","Aug 31, 2024 4:00 PM",2.55
"Aug 31, 2024 4:00 PM","Aug 31, 2024 5:00 PM",23.71
"Aug 31, 2024 5:00 PM","Aug 31, 2024 6:00 PM",80.02
"Aug 31, 2024 6:00 PM","Aug 31, 2024 7:00 PM",117.3
"Aug 31, 2024 7:00 PM","Aug 31, 2024 8:00 PM",148.29
"Aug 31, 2024 8:00 PM","Aug 31, 2024 9:00 PM",126.78
"Aug 31, 2024 9:00 PM","Aug 31, 2024 10:00 PM",107.29
"Aug 31, 2024 10:00 PM","Aug 31, 2024 11:00 PM",99.85
"Aug 31, 2024 11:00 PM","Sep 1, 2024 12:00 AM",89.23
"Sep 1, 2024 12:00 AM","Sep 1, 2024 1:00 AM",93.76
"Sep 1, 2024 1:00 AM","Sep 1, 2024 2:00 AM",85.98
"Sep 1, 2024 2:00 AM","Sep 1, 2024 3:00 AM",80.37
"Sep 1, 2024 3:00 AM","Sep 1, 2024 4:00 AM",80.14
"Sep 1, 2024 4:00 AM","Sep 1, 2024 5:00 AM",81.2
"Sep 1, 2024 5:00 AM","Sep 1, 2024 6:00 AM",80.16
"Sep 1, 2024 6:00 AM","Sep 1, 2024 7:00 AM",79.49
"Sep 1, 2024 7:00 AM","Sep 1, 2024 8:00 AM",73.1
